"champion_i","champion_i_normalized","champion_j","champion_j_normalized","lane","patch","elo","matchup_winrate_i_vs_j","matchup_games","source_url","extraction_date","champion_i_total_games","matchup_share_percent","low_matchup_sample","low_champion_sample"
"Aurelion Sol","aurelionsol","Talon","talon","mid",16.05,"plat_plus",51.54,617,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,87323,0.7065721516668,0,0
"Aurelion Sol","aurelionsol","Taliyah","taliyah","mid",16.05,"plat_plus",56.23,578,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,87323,0.661910378708931,0,0
"Aurelion Sol","aurelionsol","Vel'Koz","velkoz","mid",16.05,"plat_plus",52.44,513,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,87323,0.587474090445816,0,0
"Aurelion Sol","aurelionsol","Brand","brand","mid",16.05,"plat_plus",54.68,470,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,87323,0.538231622825601,0,0
"Aurelion Sol","aurelionsol","Smolder","smolder","mid",16.05,"plat_plus",58.91,460,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,87323,0.526779886169738,0,0
"Aurelion Sol","aurelionsol","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",53.24,447,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,87323,0.511892628517115,0,0
"Aurelion Sol","aurelionsol","Swain","swain","mid",16.05,"plat_plus",49.37,399,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,87323,0.456924292568968,0,0
"Aurelion Sol","aurelionsol","Sion","sion","mid",16.05,"plat_plus",51.39,360,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,87323,0.412262519611099,0,0
"Aurelion Sol","aurelionsol","Ziggs","ziggs","mid",16.05,"plat_plus",50.42,359,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,87323,0.411117345945513,0,0
"Aurelion Sol","aurelionsol","Cho'Gath","chogath","mid",16.05,"plat_plus",53.6,278,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,87323,0.318358279033015,0,0
"Aurelion Sol","aurelionsol","Nasus","nasus","mid",16.05,"plat_plus",59.04,271,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,87323,0.310342063373911,0,0
"Aurelion Sol","aurelionsol","Kayle","kayle","mid",16.05,"plat_plus",51.72,261,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,87323,0.298890326718047,0,0
"Aurelion Sol","aurelionsol","Kog'Maw","kogmaw","mid",16.05,"plat_plus",55.04,238,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,87323,0.27255133240956,0,0
"Aurelion Sol","aurelionsol","Jayce","jayce","mid",16.05,"plat_plus",46.12,206,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,87323,0.235905775110796,0,0
"Aurelion Sol","aurelionsol","Malphite","malphite","mid",16.05,"plat_plus",61.88,202,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,87323,0.23132508044845,0,0
"Aurelion Sol","aurelionsol","Morgana","morgana","mid",16.05,"plat_plus",52.76,199,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,87323,0.227889559451691,0,0
"Aurelion Sol","aurelionsol","Pantheon","pantheon","mid",16.05,"plat_plus",53.81,197,"https://op.gg/lol/champions/aurelionsol/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,87323,0.225599212120518,0,0
"Twisted Fate","twistedfate","Ahri","ahri","mid",16.05,"plat_plus",48.76,9059,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,131357,6.89647297060682,0,0
"Twisted Fate","twistedfate","Sylas","sylas","mid",16.05,"plat_plus",51.21,5011,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,131357,3.81479479586166,0,0
"Twisted Fate","twistedfate","Malzahar","malzahar","mid",16.05,"plat_plus",50.84,4864,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,131357,3.70288602815229,0,0
"Twisted Fate","twistedfate","Akali","akali","mid",16.05,"plat_plus",54.49,4775,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,131357,3.6351317402194,0,0
"Twisted Fate","twistedfate","Viktor","viktor","mid",16.05,"plat_plus",49.4,4526,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,131357,3.44557199083414,0,0
"Twisted Fate","twistedfate","Yasuo","yasuo","mid",16.05,"plat_plus",49.2,4061,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,131357,3.09157486848817,0,0
"Twisted Fate","twistedfate","Mel","mel","mid",16.05,"plat_plus",49.98,4028,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,131357,3.06645249206361,0,0
"Twisted Fate","twistedfate","Zed","zed","mid",16.05,"plat_plus",51.34,3619,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,131357,2.75508728122597,0,0
"Twisted Fate","twistedfate","Xerath","xerath","mid",16.05,"plat_plus",49.01,3475,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,131357,2.64546236591883,0,0
"Twisted Fate","twistedfate","Katarina","katarina","mid",16.05,"plat_plus",48.85,3464,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,131357,2.63708824044398,0,0
"Twisted Fate","twistedfate","Yone","yone","mid",16.05,"plat_plus",54.69,3414,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,131357,2.59902403374011,0,0
"Twisted Fate","twistedfate","Ryze","ryze","mid",16.05,"plat_plus",54.11,2700,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,131357,2.05546716200888,0,0
"Twisted Fate","twistedfate","Galio","galio","mid",16.05,"plat_plus",52.08,2625,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,131357,1.99837085195307,0,0
"Twisted Fate","twistedfate","Orianna","orianna","mid",16.05,"plat_plus",54.58,2618,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,131357,1.99304186301453,0,0
"Twisted Fate","twistedfate","Fizz","fizz","mid",16.05,"plat_plus",48.72,2576,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,131357,1.96106792938328,0,0
"Twisted Fate","twistedfate","LeBlanc","leblanc","mid",16.05,"plat_plus",51.2,2537,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,131357,1.93137784815427,0,0
"Twisted Fate","twistedfate","Syndra","syndra","mid",16.05,"plat_plus",50.88,2502,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,131357,1.90473290346156,0,0
"Twisted Fate","twistedfate","Veigar","veigar","mid",16.05,"plat_plus",48.89,2440,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,131357,1.85753328714876,0,0
"Twisted Fate","twistedfate","Aurora","aurora","mid",16.05,"plat_plus",50.52,2205,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,131357,1.67863151564058,0,0
"Twisted Fate","twistedfate","Lux","lux","mid",16.05,"plat_plus",50.14,2096,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,131357,1.59565154502615,0,0
"Twisted Fate","twistedfate","Zoe","zoe","mid",16.05,"plat_plus",52.52,2064,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,131357,1.57129045273567,0,0
"Twisted Fate","twistedfate","Diana","diana","mid",16.05,"plat_plus",47.68,2028,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,131357,1.54388422390889,0,0
"Twisted Fate","twistedfate","Hwei","hwei","mid",16.05,"plat_plus",48.95,1996,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,131357,1.51952313161841,0,0
"Twisted Fate","twistedfate","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",47.38,1927,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,131357,1.46699452636708,0,0
"Twisted Fate","twistedfate","Anivia","anivia","mid",16.05,"plat_plus",50.8,1864,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,131357,1.4190336259202,0,0
"Twisted Fate","twistedfate","Kassadin","kassadin","mid",16.05,"plat_plus",48.47,1667,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,131357,1.26906065150696,0,0
"Twisted Fate","twistedfate","Ekko","ekko","mid",16.05,"plat_plus",50.09,1585,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,131357,1.20663535251262,0,0
"Twisted Fate","twistedfate","Akshan","akshan","mid",16.05,"plat_plus",51.77,1499,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,131357,1.14116491698197,0,0
"Twisted Fate","twistedfate","Naafiri","naafiri","mid",16.05,"plat_plus",48.26,1438,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,131357,1.09472658480325,0,0
"Twisted Fate","twistedfate","Lissandra","lissandra","mid",16.05,"plat_plus",51.23,1419,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,131357,1.08026218625578,0,0
"Twisted Fate","twistedfate","Vex","vex","mid",16.05,"plat_plus",49.96,1399,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,131357,1.06503650357423,0,0
"Twisted Fate","twistedfate","Irelia","irelia","mid",16.05,"plat_plus",50.25,1387,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,131357,1.0559010939653,0,0
"Twisted Fate","twistedfate","Talon","talon","mid",16.05,"plat_plus",50.56,1256,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,131357,0.956172872401166,0,0
"Twisted Fate","twistedfate","Qiyana","qiyana","mid",16.05,"plat_plus",50.96,1256,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,131357,0.956172872401166,0,0
"Twisted Fate","twistedfate","Vladimir","vladimir","mid",16.05,"plat_plus",50.53,1225,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,131357,0.932573064244768,0,0
"Twisted Fate","twistedfate","Annie","annie","mid",16.05,"plat_plus",48.96,1152,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,131357,0.876999322457121,0,0
"Twisted Fate","twistedfate","Taliyah","taliyah","mid",16.05,"plat_plus",51.33,1128,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,131357,0.858728503239264,0,0
"Twisted Fate","twistedfate","Azir","azir","mid",16.05,"plat_plus",57.41,972,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,131357,0.739968178323196,0,0
"Twisted Fate","twistedfate","Vel'Koz","velkoz","mid",16.05,"plat_plus",47.51,623,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,131357,0.474280015530196,0,0
"Twisted Fate","twistedfate","Brand","brand","mid",16.05,"plat_plus",45.29,594,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,131357,0.452202775641953,0,0
"Twisted Fate","twistedfate","Smolder","smolder","mid",16.05,"plat_plus",54.47,593,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,131357,0.451441491507875,0,0
"Twisted Fate","twistedfate","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",50.53,564,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,131357,0.429364251619632,0,0
"Twisted Fate","twistedfate","Swain","swain","mid",16.05,"plat_plus",46.23,530,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,131357,0.403480591061002,0,0
"Twisted Fate","twistedfate","Sion","sion","mid",16.05,"plat_plus",44.94,494,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,131357,0.376074362234217,0,0
"Twisted Fate","twistedfate","Ziggs","ziggs","mid",16.05,"plat_plus",52.69,484,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,131357,0.368461520893443,0,0
"Twisted Fate","twistedfate","Jayce","jayce","mid",16.05,"plat_plus",52.15,395,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,131357,0.300707232960558,0,0
"Twisted Fate","twistedfate","Pantheon","pantheon","mid",16.05,"plat_plus",52.32,367,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,131357,0.279391277206392,0,0
"Twisted Fate","twistedfate","Malphite","malphite","mid",16.05,"plat_plus",53.45,333,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,131357,0.253507616647761,0,0
"Twisted Fate","twistedfate","Kayle","kayle","mid",16.05,"plat_plus",50.33,304,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,131357,0.231430376759518,0,0
"Twisted Fate","twistedfate","Morgana","morgana","mid",16.05,"plat_plus",49.65,286,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,131357,0.217727262346125,0,0
"Twisted Fate","twistedfate","Cho'Gath","chogath","mid",16.05,"plat_plus",48.76,283,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,131357,0.215443409943893,0,0
"Twisted Fate","twistedfate","Kog'Maw","kogmaw","mid",16.05,"plat_plus",54.81,270,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,131357,0.205546716200888,0,0
"Twisted Fate","twistedfate","Nasus","nasus","mid",16.05,"plat_plus",48.93,233,"https://op.gg/lol/champions/twistedfate/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,131357,0.177379203240025,0,0
"Mel","mel","Ahri","ahri","mid",16.05,"plat_plus",51.7,16227,"https://op.gg/lol/champions/mel/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,174321,9.30868914244411,0,0
"Mel","mel","Yasuo","yasuo","mid",16.05,"plat_plus",47.49,6239,"https://op.gg/lol/champions/mel/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,174321,3.57902949157015,0,0
"Mel","mel","Viktor","viktor","mid",16.05,"plat_plus",45.32,6185,"https://op.gg/lol/champions/mel/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,174321,3.54805215665353,0,0
"Mel","mel","Xerath","xerath","mid",16.05,"plat_plus",43.5,6156,"https://op.gg/lol/champions/mel/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,174321,3.53141618049461,0,0
"Mel","mel","Malzahar","malzahar","mid",16.05,"plat_plus",45.58,5814,"https://op.gg/lol/champions/mel/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,174321,3.33522639268935,0,0
